NOMBRE,EQUIPAMIENTO,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,DISTRITO,LATITUD,LONGITUD
Instalación Deportiva Municipal Básica Parque La Viña,1 Pista de baloncesto  1 Pista de  fútbol sala 2 Pistas de bolos y petanca 2 Pistas de tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b91d2b9229db2110VgnVCM1000000b205a0aRCRD,CONCEJO DE TEVERGA,CALLE,2,PUENTE DE VALLECAS,40.38641877802191,-3.672043768859728
Instalación Deportiva Municipal Básica Parque Luis Buñuel,1 Pista de baloncesto 1 Rocódromo,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30645c766bdb2110VgnVCM1000000b205a0aRCRD,LUIS BUÑUEL,CALLE,12,PUENTE DE VALLECAS,40.38674988171695,-3.643730589868837
Instalación Deportiva Municipal Básica Parque Madrid Sur - La Diligencia,1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40e37e060c2c2110VgnVCM1000000b205a0aRCRD,LA DILIGENCIA,CALLE,5,PUENTE DE VALLECAS,40.383292552889394,-3.661115147599702
Instalación Deportiva Municipal Básica Parque Manoteras - Vélez Rubio,Pista polideportiva  2 Pistas de calva   1 Pista de patinaje  3 Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa51989c0d961110VgnVCM1000000b205a0aRCRD,BACARES,CALLE,20,HORTALEZA,40.4763846537385,-3.662136650219088
Instalación Deportiva Municipal Básica Parque Manuel Azaña,1 Pista baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7154949a6cda4310VgnVCM2000000c205a0aRCRD,JAZMÍN,CALLE,51,CIUDAD LINEAL,40.43223738609814,-3.6597904281119016
Instalación Deportiva Municipal Básica Parque Marchamalo,1 Pista de bolos y petanca 1 Pista polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0e72734f83b2110VgnVCM1000000b205a0aRCRD,MARCHAMALO,CALLE,15,PUENTE DE VALLECAS,40.396326219173055,-3.6462456332666418
Instalación Deportiva Municipal Básica Parque Martala I,1 Pista fútbol-sala 2 Pistas baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=982113a714606310VgnVCM1000000b205a0aRCRD,PICO DE LOS ARTILLEROS,CALLE,5,MORATALAZ,40.40890578131284,-3.6402341225344186
Instalación Deportiva Municipal Básica Parque Martala II,1 Pista baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a81483dbd6891110VgnVCM2000000c205a0aRCRD,PICO DE LOS ARTILLEROS,CALLE,21,MORATALAZ,40.40690193406255,-3.639269372044273
Instalación Deportiva Municipal Básica Parque Mujeres de Orcasitas,2 Pistas de baloncesto 2 Pistas de bolos y petanca  1 Pista de patinaje 2 Pistas polideportivas 4 Pistas de tenis de mesa,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d3362a9470e1110VgnVCM1000000b205a0aRCRD,COOPERATIVAS,RONDA,6,USERA,40.3673502443602,-3.7076605178679096
Instalación Deportiva Municipal Básica Parque Norte,Pista de baloncesto.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aaad80a53df05310VgnVCM1000000b205a0aRCRD,Arzobispo Morcillo,CALLE,9,FUENCARRAL-EL PARDO,40.50393528202896,-3.660586880454314
Instalación Deportiva Municipal Básica Parque Olof Palme,1 Pista de bolos y petanca 1 Pista de skate,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=616c33d7305e1110VgnVCM1000000b205a0aRCRD,CERECINOS,CALLE,4,USERA,40.38493457007619,-3.7122978851036135
Instalación Deportiva Municipal Básica Parque Plata y Castañar,2 Pistas de baloncesto2 Pistas de fútbol sala4 Pistas de petanca3 Pistas de chito,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=009349ad8bcc5110VgnVCM1000000b205a0aRCRD,LOS FERROVIARIOS,PASEO,s/n,VILLAVERDE,40.34867826813893,-3.7158020843006376
Instalación Deportiva Municipal Básica Parque Pradolongo 1,2 Pistas de baloncesto1 Circuito de bicicletas,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fecafe6d20e1110VgnVCM1000000b205a0aRCRD,DE LOS POBLADOS (PARQUE PRADOLONGO),AVENIDA,165,USERA,40.37288270329375,-3.7357480665124942
Instalación Deportiva Municipal Básica Parque Rafael Finat,1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b44da2d7fe222110VgnVCM1000000b205a0aRCRD,DAMASQUILLO,CALLE,1,LATINA,40.3829832522616,-3.764277727141666
Instalación Deportiva Municipal Básica Parque San Blas,1 Circuito de footing2 Pistas de Chito,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68038bbd894e1110VgnVCM1000000b205a0aRCRD,ALBAIDA,CALLE,S/N,SAN BLAS-CANILLEJAS,40.43147962796436,-3.62093644615012
Instalación Deportiva Municipal Básica Parque San Luciano,1 Pista de fútbol sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86af01d115471110VgnVCM1000000b205a0aRCRD,SAN LUCIANO,CALLE,12,VILLAVERDE,40.362851102048886,-3.697873422713208
Instalación Deportiva Municipal Básica Parque Santa Adela,Pistas de baloncesto cubierta.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=302e9b165e961110VgnVCM1000000b205a0aRCRD,SANTA ADELA,CALLE,14,HORTALEZA,40.479644201807766,-3.648385573479989
Instalación Deportiva Municipal Básica Parque Sector Surbatán,1 Pista de patinaje 2 Pistas de bolos y petanca,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d640713fdf222110VgnVCM1000000b205a0aRCRD,SEPULVEDA C.V. A CALLE CEBREROS,CALLE,206,LATINA,40.40436959754291,-3.744793029127447
Instalación Deportiva Municipal Básica Parque Supermanzana 7,Pista Polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70c840a4a8915310VgnVCM2000000c205a0aRCRD,FERMIN CABALLERO,CALLE,25,FUENCARRAL-EL PARDO,40.485480168010525,-3.702646262123085
Instalación Deportiva Municipal Básica Parque Tanatorio (Salvador Madariaga),1 Frontón1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b401ee4851bd1110VgnVCM1000000b205a0aRCRD,SALVADOR DE MADARIAGA,CALLE,,CIUDAD LINEAL,40.439387584092685,-3.65714841286524
Instalación Deportiva Municipal Básica Parque Z,1 Pista de patinaje 2 Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4da0234542891110VgnVCM2000000c205a0aRCRD,MARROQUINA,CALLE,88,MORATALAZ,40.41028156820145,-3.645562579322765
Instalación Deportiva Municipal Básica Parque de Atenas,1 Pista Polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e342099aac91110VgnVCM2000000c205a0aRCRD,VIRGEN DEL PUERTO,PASEO,3,CENTRO,40.41761845138696,-3.720185155062114
Instalación Deportiva Municipal Básica Parque de Berlín,2 pistas de baloncesto transversales. 1 pista de polideportiva con marcajes de fútbol-sala. 1 pista de chito.,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7e0a56363291110VgnVCM1000000b205a0aRCRD,MARCENADO,CALLE,51,CHAMARTIN,40.44984679168731,-3.674402493679145
Instalación Deportiva Municipal Básica Parque de Comillas,Superficie: 5.000 m2  Equipamientos:    1 Campo de fútbol 7 1 Pista de fútbol sala 1 Pista polideportiva (con marcajes de baloncesto y voley) 2 Pistas de bolos y petanca 2 Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72d28f82f7f61110VgnVCM1000000b205a0aRCRD,ANTONIO DE LEYVA,CALLE,35,CARABANCHEL,40.39308760343943,-3.715247014237789
Instalación Deportiva Municipal Básica Parque de Roma I,1 Pista de baloncesto1 Pista de fútbol sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=541c2de56ac01110VgnVCM1000000b205a0aRCRD,JUAN ESPLANDIU,CALLE,4,RETIRO,40.41604342375633,-3.662189960446734
Instalación Deportiva Municipal Básica Parque de Roma III,1 Rocódromo,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d951667ce336110VgnVCM1000000b205a0aRCRD,ALCALDE SAINZ DE BARANDA,CALLE,90,RETIRO,40.41909788049616,-3.665261052668208
Instalación Deportiva Municipal Básica Parque de San Isidro - Gorrión,1 Campo de fútbol1 Pista de balonmano,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9c908d335a61110VgnVCM1000000b205a0aRCRD,GORRION,CALLE,36,CARABANCHEL,40.39630479229722,-3.729515382797533
Instalación Deportiva Municipal Básica Parque de San Isidro - Vicente Quesada,2 Pistas de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=490c606e96145110VgnVCM1000000b205a0aRCRD,VICENTE QUESADA,CALLE,0,CARABANCHEL,40.396901588702576,-3.7305941211312255
Instalación Deportiva Municipal Básica Parque de Skateboard Ignacio Echeverría,1 pista skate 1 pista patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b86ed13813031410VgnVCM2000000c205a0aRCRD,CHOPERA,PASEO,4,ARGANZUELA,40.3933877847248,-3.698565632659468
Instalación Deportiva Municipal Básica Parque de Villa Rosa,2 Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03889fbdc8e61110VgnVCM1000000b205a0aRCRD,EL PEDERNOSO,CALLE,19,HORTALEZA,40.46658460115245,-3.629846894727888
Instalación Deportiva Municipal Básica Parque de la Alcazaba,1 Pista Baloncesto 1 Campo Fútbol 7,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6571b79f9b415310VgnVCM2000000c205a0aRCRD,EL FERROL,AVENIDA,1,FUENCARRAL-EL PARDO,40.47439527561677,-3.7032857055134234
Instalación Deportiva Municipal Básica Parque de la Cornisa,1 Pista de baloncesto 1 Pista de vóley y futvoley 1 Pista de bádmintón 1 Mesa de tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72e68d2ec6099610VgnVCM1000001d4a900aRCRD,ROSARIO,CALLE,5,CENTRO,40.40963177567964,-3.713877154857581
Instalación Deportiva Municipal Básica Parque de la Ventilla,1 Pista de baloncesto 1 Pista de bolos y petanca 1 Pista de fútbol sala 1 Patinaje,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64ef3a8c57d91110VgnVCM2000000c205a0aRCRD,VIA LIMITE,CALLE,101,TETUAN,40.47345238657359,-3.695336575110429
Instalación Deportiva Municipal Básica Parque de las Cruces,1 Campo de fútbol2 Campos de fútbol 71 Pista de balonmano1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b396688500f65110VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,S/N,CARABANCHEL,40.37699575251428,-3.7537977166449226
Instalación Deportiva Municipal Básica Parque de las Cruces I,1 Campo de fútbol (de tierra) 1 Pista de fútbol sala 1 Circuito de bicicletas Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5790dbec67222110VgnVCM1000000b205a0aRCRD,ROMPEDIZO,CALLE,15,LATINA,40.37720878002907,-3.7625290993275855
Instalación Deportiva Municipal Básica Parque de las Cruces II,2 Pistas de fútbol sala Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=150f30a847ea2110VgnVCM2000000c205a0aRCRD,VIDAUBA,CALLE,3,LATINA,40.38268060798509,-3.7633919044762303
Instalación Deportiva Municipal Básica Parque del Oeste,1 Pista de Baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6612124827ee0110VgnVCM1000000b205a0aRCRD,CAMOENS,PASEO,S/N,MONCLOA-ARAVACA,40.430092287929895,-3.723207635665132
Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),Pista de fútbol sala. 2 pistas de patinaje. Pista de voley playa.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e940a4a8915310VgnVCM2000000c205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,22,FUENCARRAL-EL PARDO,40.48459542261755,-3.72483060450493
Instalación Deportiva Municipal Básica Paseo del Polideportivo,3 Pistas polideportivas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8116c25621961110VgnVCM1000000b205a0aRCRD,VIVERO DE LA PILARICA,CALLE,3,VICALVARO,40.4080356871113,-3.602653807821838
Instalación Deportiva Municipal Básica Patrimonio Humanidad,1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a0dd668c1ee8210VgnVCM2000000c205a0aRCRD,PATRIMONIO DE LA HUMANIDAD,CALLE,,CARABANCHEL,40.36130109566346,-3.7594290655278826
Instalación Deportiva Municipal Básica Peonías - José Miguel Vicens,1 Pista de baloncesto1 Pista de fútbol sala,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8f9626222f61110VgnVCM1000000b205a0aRCRD,PEONIAS,CALLE,2,HORTALEZA,40.45063098748498,-3.617916808553848
Instalación Deportiva Municipal Básica Piedrahíta,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3591ab4d19a65110VgnVCM1000000b205a0aRCRD,PIEDRAHITA,CALLE,,CARABANCHEL,40.3763711378577,-3.74031455284556
Instalación Deportiva Municipal Básica Pinar de la Elipa,1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed2f929930891110VgnVCM1000000b205a0aRCRD,JOSE LUIS DE ARRESE,CALLE,S/N,CIUDAD LINEAL,40.42042743288963,-3.653286144553088
Instalación Deportiva Municipal Básica Pinos de Osuna,1 Pista de fútbol sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53a6eaccb50e1110VgnVCM1000000b205a0aRCRD,PINOS DE OSUNA,CALLE,1,BARAJAS,40.45067715296623,-3.591878464060468
Instalación Deportiva Municipal Básica Pirineos,1 Pista de Baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed5e17e9cedf0110VgnVCM1000000b205a0aRCRD,PIRINEOS,CALLE,S/N,MONCLOA-ARAVACA,40.45764922875292,-3.716226091186498
Instalación Deportiva Municipal Básica Pista Deportiva P.A.R. La Alcazaba,Pista polideportiva.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7172f106d5835310VgnVCM1000000b205a0aRCRD,SINESIO DELGADO,INST. DEPORTIVA BASICA,26,DISTRITO,40.46441766170416,-3.720521169144801
Instalación Deportiva Municipal Básica Pista Deportiva Palas del Rey,1 Pista Polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44250f3daaa05310VgnVCM1000000b205a0aRCRD,PALAS DE REY,CALLE,s/n,FUENCARRAL-EL PARDO,40.50393528202896,-3.660586880454314
Instalación Deportiva Municipal Básica Pista Deportiva Parque Miguel Aracil,1 campo de Fútbol 7,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=652cbe6348245310VgnVCM2000000c205a0aRCRD,JOAQUIN LORENZO,CALLE,39,FUENCARRAL-EL PARDO,40.474228324656366,-3.7273498394981854
Instalación Deportiva Municipal Básica Pista Deportiva Parque de Begoña,1 Pista Fútbol-Sala1 Pista Baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=014067d014f05310VgnVCM1000000b205a0aRCRD,LLANO CASTELLANO,AVENIDA,1,FUENCARRAL-EL PARDO,40.483895554775785,-3.684471539316277
Instalación Deportiva Municipal Básica Pista P.A.R. Moralzarzal,Pista polideportiva. 2 Pistas de bolos y petanca.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2edeba8d9835310VgnVCM2000000c205a0aRCRD,MORALZARZAL,CALLE,88,FUENCARRAL-EL PARDO,40.49398709862307,-3.712613875660898
Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,1 Pista de patinaje1 Pista de hockey patines,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0e7c6ee9d9dd210VgnVCM1000000b205a0aRCRD,HACIENDA DE PAVONES,CALLE,127,MORATALAZ,40.403438145048085,-3.640076254498283
Instalación Deportiva Municipal Básica Pista de Patinaje Avenida Niza,1 Pista de patinaje.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ca06b71fa5a8210VgnVCM2000000c205a0aRCRD,NIZA,AVENIDA,s/n,SAN BLAS-CANILLEJAS,40.42658241694823,-3.606662437467681
Instalación Deportiva Municipal Básica Pista de Petanca Centro de Mayores La Vaguada,2 Pistas de petanca1 Pista de Chito,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f75fec127a05310VgnVCM1000000b205a0aRCRD,MONFORTE DE LEMOS,AVENIDA,36,FUENCARRAL-EL PARDO,40.47876758357458,-3.7086993281311904
Instalación Deportiva Municipal Básica Pista de Petanca Parque Fuencarral,1 Pista de petanca,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a9dedd8af835310VgnVCM1000000b205a0aRCRD,AFUERAS A VALVERDE,CALLE,2,FUENCARRAL-EL PARDO,40.49892401860584,-3.687244155098763
Instalación Deportiva Municipal Básica Pista de Petanca de Islas Jarvi,1 Pista de Petanca,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10880f3daaa05310VgnVCM1000000b205a0aRCRD,CASTIELLO DE JACA,CALLE,3,FUENCARRAL-EL PARDO,40.50051587389093,-3.675482387492565
Instalación Deportiva Municipal Básica Pista de Skate,Skate,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35ebe7d3412e5310VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,S/N,TETUAN,40.46913760683904,-3.7115353164247873
Instalación Deportiva Municipal Básica Pistas de Petanca Dehesa de la Villa,Pistas de petanca,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f0ca36eef1e5310VgnVCM1000000b205a0aRCRD,FRANCOS RODRIGUEZ,CALLE,1,TETUAN,40.45444788431354,-3.703537628987032
Instalación Deportiva Municipal Básica Plan Parcial,1 Pista polideportiva,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=322b5574c05e1110VgnVCM1000000b205a0aRCRD,PLAN PARCIAL,CALLE,3,USERA,40.37150107432453,-3.709517912115378
Instalación Deportiva Municipal Básica Playa de Bolnuevo,Pista de baloncesto cubierto Pista de bolos y petancas (4) Pista de chito Pista de patinaje Pista de polideportiva Zona de calistenia,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea0e707bf0c68810VgnVCM1000001d4a900aRCRD,PLAYA DE BOLNUEVO,CALLE,1,BARAJAS,40.47482151403539,-3.592469353688286
Instalación Deportiva Municipal Básica Plaza Arturo Barea,1 Rocódromo 1 Mesa tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6823e641a099610VgnVCM1000001d4a900aRCRD,Arturo Barea,PLAZA,,CENTRO,40.41246022343046,-3.714538784977571
Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,1 Pista de baloncesto 1 Pista de patinaje,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1e400f058a61110VgnVCM1000000b205a0aRCRD,ANDALUCIA,CARRETERA,S/N,VILLAVERDE,40.35259550841902,-3.692409706865038
Instalación Deportiva Municipal Básica Plaza Fonsagrada,1 pista polideportiva.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=926caad6ac415310VgnVCM2000000c205a0aRCRD,FONSAGRADA,PLAZA,6,FUENCARRAL-EL PARDO,40.477264048276304,-3.70791408832815
Instalación Deportiva Municipal Básica Plaza Munguía,1 Tenis de mesa,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=532d2cf657ae1110VgnVCM1000000b205a0aRCRD,MUNGUIA,PLAZA,1,USERA,40.37123807139888,-3.712730825889534
Instalación Deportiva Municipal Básica Plaza Vallandes,Pista de baloncesto Pista de bolos y petanca,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73415c51350e1110VgnVCM1000000b205a0aRCRD,CALESAS,CALLE,4,USERA,40.39112392741988,-3.7049283470996777
Instalación Deportiva Municipal Básica Plaza de Arteijo,2 Pistas de baloncesto.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e81ce88d415310VgnVCM2000000c205a0aRCRD,ARTEIJO,PLAZA,10,FUENCARRAL-EL PARDO,40.47753278561133,-3.706471117652205
Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,1 Pista de baloncesto,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f5dedbe1d91110VgnVCM1000000b205a0aRCRD,JOSE VILLENA,CALLE,,CIUDAD LINEAL,40.43086574120876,-3.655438508692452
Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,1 Pista de street workout y parkour,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b973e641a099610VgnVCM1000001d4a900aRCRD,María Soledad Torres Acosta,PLAZA,,CENTRO,40.41246022343046,-3.714538784977571
Instalación Deportiva Municipal Básica Plaza de Sestao,1 Pista de patinaje,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d4dcfc5e5ae1110VgnVCM1000000b205a0aRCRD,SESTAO,PLAZA,1,USERA,40.37003619714949,-3.716240027654892
Instalación Deportiva Municipal Básica Plaza de la Orotava,1 Pista de baloncesto1 Pista de fútbol sala,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c825e8f052a1110VgnVCM1000000b205a0aRCRD,LA OROTAVA,PLAZA,1,CIUDAD LINEAL,40.43187659610899,-3.634109110520359
Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,1 Pista de patinaje 1 Pista de street workout,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e643e641a099610VgnVCM1000001d4a900aRCRD,Campillo del Mundo Nuevo,PLAZA,,CENTRO,40.41246022343046,-3.714538784977571
Instalación Deportiva Municipal Básica Pobladura del Valle,1 Pista polideportiva,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2cb2bdf65a8210VgnVCM2000000c205a0aRCRD,POBLADURA DEL VALLE,CALLE,s/n,SAN BLAS-CANILLEJAS,40.42474106519291,-3.620898051733735
