PK,NOMBRE,HORARIO,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD
5986764,Parque de Amos Acero,,Zonas infantiles,"Bus: 103, 111, 57, 144, 310  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c723cd641b99e210VgnVCM2000000c205a0aRCRD,SIERRA MOLINA,CALLE,V,1.0,MADRID,MADRID,28053.0,SAN DIEGO,PUENTE DE VALLECAS,443430.0,4471151.0,40.38903628994235,-3.6665321826830297
5992569,Parque de Ana Tutor,,Instalaciones deportivas Zona de patinaje,"Bus: 49, 64  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc96896bd24be210VgnVCM2000000c205a0aRCRD,VALLE DE PINARES LLANOS,CALLE,V,1.0,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,439199.0,4481904.0,40.48559668319756,-3.7174080145343456
5994605,Parque de Arriaga,,Zonas infantiles Instalaciones deportivas,"Bus: 106 , 109  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=964f0583e29be210VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,95.0,MADRID,MADRID,28017.0,PUEBLO NUEVO,CIUDAD LINEAL,445479.0,4475138.0,40.425090271008656,-3.642721665241288
6009741,Parque de Atenas,,Zonas infantiles Instalaciones deportivas - Aseos públicos,"Bus: 3 , 31 , 41 , 50 , 65 , 148 , C1 , L3   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4de4bc5292ee210VgnVCM2000000c205a0aRCRD,SEGOVIA,CALLE,V,28.0,MADRID,MADRID,28005.0,PALACIO,CENTRO,439327.0,4473951.0,40.413971277014085,-3.715138075489171
5969105,Parque de Berlín,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios Aseo público Senda botánica,"Metro: Concha Espina (línea 9) Bus: 16, 29, 43, 52 y 120  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2e70e165684e210VgnVCM1000000b205a0aRCRD,RAMON Y CAJAL,AVENIDA,V,2.0,MADRID,MADRID,28016.0,CIUDAD JARDIN,CHAMARTIN,442673.0,4478091.0,40.45150372849227,-3.67606453550938
6010393,Parque de Breogán,,Zonas infantiles Instalaciones deportivas,"Metro: Parque Avenidas (línea 7) Bus: 21, 43, 48 , 53 y 74  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05d3a3575e2ee210VgnVCM2000000c205a0aRCRD,BRASILIA,AVENIDA,V,2.0,MADRID,MADRID,28028.0,GUINDALERA,SALAMANCA,443948.0,4476487.0,40.43714097124976,-3.660899509341831
5984659,Parque de Canillejas,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Auditorios Monumentos,"Bus: 28, 48   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0da848147809e210VgnVCM2000000c205a0aRCRD,CIRCE,CALLE,V,57.0,MADRID,MADRID,28022.0,CANILLEJAS,SAN BLAS-CANILLEJAS,448198.0,4476986.0,40.44191186628217,-3.610832880429799
5986854,Parque de Comillas,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas,"Bus: 55, 60 y 116  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=353f07ea5d99e210VgnVCM2000000c205a0aRCRD,MIGUEL SORIANO,CALLE,V,1.0,MADRID,MADRID,28019.0,COMILLAS,CARABANCHEL,439391.0,4471503.0,40.39191419121823,-3.7141505979369023
5981170,Parque de Darwin,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas,"Bus: 8, 20 y 113.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aedfbb16c67e210VgnVCM1000000b205a0aRCRD,MANUEL MARIA ARRILLAGA,CALLE,V,29.0,MADRID,MADRID,28030.0,FONTARRON,MORATALAZ,443926.0,4473129.0,40.40687979108534,-3.660862691056585
5963981,Parque de Enrique Herreros,De 8 a 22 horas,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas,"Metro: Canal (líneas 2, 7) Bus: 3 , 12 , 37 , 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d89b70bfbe2e210VgnVCM2000000c205a0aRCRD,BRAVO MURILLO,CALLE,V,49.0,MADRID,MADRID,28003.0,VALLEHERMOSO,CHAMBERI,440261.0,4476761.0,40.43934359051524,-3.7043941647283263
5993103,Parque de Francos Rodríguez,,Zonas infantiles Aparcamientos de bicicletas,"Bus: 132, 44 Metro: Francos Rodríguez (línea 7)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4bafb863b84be210VgnVCM1000000b205a0aRCRD,DOCTOR FEDERICO RUBIO Y GALI,AVENIDA,V,63.0,MADRID,MADRID,28040.0,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439443.0,4478366.0,40.45374298443811,-3.714179732136829
5995881,Parque de Fuencarral,,Zonas infantiles Zonas de mayores Instalaciones deportivas Templete,"Bus: 66, 137  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be479bd14bdbe210VgnVCM2000000c205a0aRCRD,NUESTRA SEÑORA DE VALVERDE,CALLE,V,151.0,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,441863.0,4483506.0,40.50021894773631,-3.686124420025077
5996408,Parque de Fuentechica,,No especificado,"Bus: 66, 137   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b35ca307b6ebe210VgnVCM2000000c205a0aRCRD,ANASTASIA LOPEZ,CALLE,V,21.0,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,441401.0,4483010.0,40.49571829898632,-3.6915305267345935
5996070,Parque de Fuentelarreina,,Zonas infantiles,"Bus: 67, 82  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ad736fa8ddbe210VgnVCM2000000c205a0aRCRD,ROSALIA DE CASTRO,CALLE,V,80.0,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,437809.0,4481678.0,40.48346692636297,-3.733773609896464
5996759,Parque de Gabriela Mistral,,Pista deportiva Carril bici,"Bus: 67  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7d1841629ebe210VgnVCM2000000c205a0aRCRD,ROSALIA DE CASTRO,CALLE,V,69.0,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,437819.0,4481789.0,40.48446752254184,-3.7336783173806616
5996421,Parque de Isabel Clara Eugenia,"Verano: de 7 a 1:30 horas Invierno: de 7 a 24 horas  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",No especificado,"Bus: 9, 72, 125, 229",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=21dfa307b6ebe210VgnVCM2000000c205a0aRCRD,MAR CASPIO,CALLE,V,4.0,MADRID,MADRID,28033.0,PINAR DEL REY,HORTALEZA,445229.0,4480527.0,40.47361179787156,-3.646133317289789
5992258,Parque de Juan XXIII,,Zonas infantiles,"Metro: Guzmán el Bueno (línea 6 y 7)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3376d01014be210VgnVCM2000000c205a0aRCRD,JUAN XXIII,PASEO,V,21.0,MADRID,MADRID,28040.0,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439483.0,4478019.0,40.45061998428592,-3.7136749543495617
5918577,Parque de Las Cruces,,Zonas infantiles Instalaciones deportivas Kiosco Carril-bici Pistas de petanca,"Metro: Aluche (línea 5) Bus: 17, 117, 121, 131, 139, 155 Renfe: Aluche  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=37a5716cd5a7d210VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,V,74.0,MADRID,MADRID,28044.0,BUENAVISTA,CARABANCHEL,435913.0,4469938.0,40.37746689917427,-3.7547689345277977
5995455,Parque de Malmoe,,Zonas infantiles,"Bus: 106  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85c4032c2c9be210VgnVCM2000000c205a0aRCRD,MALMOE,CALLE,V,2.0,MADRID,MADRID,28032.0,PUEBLO NUEVO,CIUDAD LINEAL,446914.0,4474053.0,40.41540866888321,-3.625727333816089
6003963,Parque de Manoteras,,No especificado,"Metro: Manoteras (línea 4) Bus: 7, 29  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a68538aef7de210VgnVCM1000000b205a0aRCRD,BACARES,CALLE,V,22.0,MADRID,MADRID,28033.0,APOSTOL SANTIAGO,HORTALEZA,443846.0,4480874.0,40.47665432002552,-3.662490150184719
5990633,Parque de Pan Bendito,,Zonas infantiles Zonas de mayores Zonas caninas Petanca,"Bus: 47 , 108 , 118 , 121 , 131 Metro: Pan Bendito (línea 11)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c610dd66e4ae210VgnVCM2000000c205a0aRCRD,POBLADOS,AVENIDA,V,35.0,MADRID,MADRID,28044.0,LAS AGUILAS,CARABANCHEL,434869.0,4471275.0,40.38951896001857,-3.76740436374511
6000510,Parque de Peñagrande,,Zonas infantiles,"Bus: 82  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59eb6fe4d48ce210VgnVCM2000000c205a0aRCRD,LEOPOLDO ALAS CLARIN,CALLE,V,53.0,MADRID,MADRID,28035.0,PEÑA GRANDE,FUENCARRAL-EL PARDO,437890.0,4481498.0,40.48185149371301,-3.732800354586844
6006849,Parque de Pinar de Barajas,Abierto las 24 horas.,No especificado,"Bus: 114 , 115  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc94c8a974dde210VgnVCM2000000c205a0aRCRD,A-2,AUTOVIA,T,700.0,MADRID,MADRID,28027.0,PIOVERA,HORTALEZA,446444.0,4477834.0,40.44943999585466,-3.631585428108989
5979823,Parque de Plata y Castañar,,Zonas infantiles Instalaciones deportivas,"Bus: 22, 76  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31138e29b547e210VgnVCM2000000c205a0aRCRD,MIRADOR DEL SUR,GLORIETA,V,1.0,MADRID,MADRID,28021.0,SAN ANDRES,VILLAVERDE,439255.0,4466714.0,40.348762550258805,-3.715284870727623
5983595,Parque de Pradolongo,,Zonas infantiles Zonas de mayores Instalaciones deportivas Auditorios Senda Ecológica Jardín Botánico Aseo público Carril bici Mirador Templete,"Metro: Hospital 12 de Octubre (línea 3) Bus: 6 , 60 , 78 , 81 , 121 , 131 Cercanías RENFE: 12 de Octubre   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a174f963318e210VgnVCM1000000b205a0aRCRD,RAFAELA YBARRA,AVENIDA,V,85.0,MADRID,MADRID,28026.0,PRADOLONGO,USERA,439561.0,4469688.0,40.37557617692429,-3.711963730232908
5987347,Parque de Rafael Finat,,Zonas infantiles Pista de patinaje,"Bus: 17, 117, 139  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d91fe18c97a9e210VgnVCM1000000b205a0aRCRD,VIDAUBA,CALLE,V,4.0,MADRID,MADRID,28044.0,LAS AGUILAS,LATINA,435155.0,4470594.0,40.383406554321375,-3.763965593354009
5989182,Parque de Salvador Allende,,Zonas infantiles Zonas de mayores Auditorios Petanca   (El cine de verano se realiza en el anfiteatro Violeta Parra),"Bus: 35, 118,155, SE1, SE832 Metro: La Peseta (línea 11)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cfaa531dcf9e210VgnVCM2000000c205a0aRCRD,SALVADOR ALLENDE,CALLE,V,3.0,MADRID,MADRID,28054.0,BUENAVISTA,CARABANCHEL,435693.0,4468472.0,40.36434144869983,-3.757402071835875
5989658,Parque de San Isidro,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Recinto ferial,"Metro: Marqués de Vadillo (línea 5) Bus: 17 , 50  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c420bef1b2ae210VgnVCM1000000b205a0aRCRD,ERMITA DEL SANTO,PASEO,V,74.0,MADRID,MADRID,28019.0,SAN ISIDRO,CARABANCHEL,438180.0,4472327.0,40.39924815906885,-3.72849838691206
6002086,Parque de Santa Ana,,Zonas infantiles,"Bus: 66, 137  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07ce042c5f8ce210VgnVCM2000000c205a0aRCRD,SAN CUGAT DEL VALLES,CALLE,V,4.0,MADRID,MADRID,28034.0,VALVERDE,FUENCARRAL-EL PARDO,441227.0,4483196.0,40.49738155071247,-3.6936009892949127
6004232,Parque de Villa Rosa-Paco Caño,Abierto las 24 horas.,Zonas infantiles Circuito inclusivo Zonas de mayores Zonas caninas Instalaciones deportivas Esculturas Monumentos Ría,"Bus: 73 y 104  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66d84eb3b28de210VgnVCM1000000b205a0aRCRD,ACONCAGUA,CALLE,V,2.0,MADRID,MADRID,28043.0,CANILLAS,HORTALEZA,446458.0,4479969.0,40.468674190501815,-3.631588640594873
5999142,Parque de la Alcazaba,,Zonas infantiles Instalaciones deportivas Miradores,"Bus: 42  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=625c80aeae3ce210VgnVCM1000000b205a0aRCRD,RIBADAVIA,CALLE,V,45.0,MADRID,MADRID,28029.0,EL PILAR,FUENCARRAL-EL PARDO,440059.0,4480461.0,40.47266915640937,-3.707125226601671
5995076,Parque de la Almudena,,Zonas infantiles,"Bus: 70 , 106  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=079127e7679be210VgnVCM2000000c205a0aRCRD,NICOLAS SALMERON,CALLE,V,4.0,MADRID,MADRID,28017.0,PUEBLO NUEVO,CIUDAD LINEAL,446349.0,4474634.0,40.42060649869604,-3.6324237307227616
5979865,Parque de la Amistad,,Zonas infantiles Instalaciones deportivas,"Metro: Villaverde Bajo - Cruce (linea 3) Bus: 18, 116  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04605a943957e210VgnVCM2000000c205a0aRCRD,SANTA PETRONILA,CALLE,V,21.0,MADRID,MADRID,28021.0,LOS ROSALES,VILLAVERDE,441219.0,4466649.0,40.34832663162016,-3.692165872799477
5992502,Parque de la Bombilla,,Zonas infantiles Instalaciones deportivas Parking de bicicletas,"Metro: Príncipe Pío (líneas 6, 10 y R) Bus : 41, 46, 75, N20 Renfe: Príncipe Pío (Líneas C1, C7, C10 y Regional)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=542b896bd24be210VgnVCM2000000c205a0aRCRD,VALLADOLID,AVENIDA,V,4.0,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,438169.0,4475556.0,40.42834456035844,-3.728941931668392
5987416,Parque de la Casa de Campo,"Durante todo el año, ininterrumpido para peatones. Cerrado al tráfico privado. Los accesos del Zoo, Parque de Atracciones, Paseo de Extremadura y zona del Lago se cierran de 1 a 6 horas.",No especificado,"Metro: Batán (línea 10)  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=482a315919a9e210VgnVCM1000000b205a0aRCRD,PUERTA DEL ANGEL,PASEO,V,1.0,MADRID,MADRID,28011.0,CASA DE CAMPO,MONCLOA-ARAVACA,438050.0,4474045.0,40.41472407139105,-3.7301857404819767
5984464,Parque de la Cuña Verde de Latina,,Zonas infantiles Zonas de mayores Instalaciones deportivas Carril bici Punto limpio Rocódromo Miradores,"Metro: Laguna (linea 6) Bus: 17 , 25 , 31 , 55 , 119  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66732baf6409e210VgnVCM1000000b205a0aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,V,11.0,MADRID,MADRID,28047.0,LUCERO,LATINA,436469.0,4472423.0,40.39998426244181,-3.7486569900905633
5978380,Parque de la Cuña Verde de O´Donnell,,Zonas infantiles Zonas de mayores Zonas caninas Instalaciones deportivas Puntos de información ambiental Auditorios Circuito Biosaludable Carril Bici,"Bus: 140  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c86e2704a07e210VgnVCM1000000b205a0aRCRD,FUENTE CARRANTONA,CALLE,V,61.0,MADRID,MADRID,28030.0,MARROQUINA,MORATALAZ,446635.0,4473699.0,40.41220177650095,-3.628985975935673
5981460,Parque de la Dehesa Boyal,,Zonas infantiles Zonas de mayores Circuito deportivo,"Bus: 59 y 79  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc1a24622fa7e210VgnVCM2000000c205a0aRCRD,BURJASOT,CALLE,V,1.0,MADRID,MADRID,28021.0,SAN CRISTOBAL,VILLAVERDE,441664.0,4466224.0,40.34452019989438,-3.686887364713823
7767308,Parque de la Gavia,,No especificado,"Metro: La Gavia, Congosto (linea 1) Autobús: Línea 103  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48a88d736701a410VgnVCM1000000b205a0aRCRD,MAYORAZGO,AVENIDA,V,26.0,MADRID,MADRID,28051.0,CASCO H.VALLECAS,VILLA DE VALLECAS,446655.0,4468783.0,40.36791659504536,-3.628326750178021
5984552,Parque de la Maceta,,Zonas infantiles Zonas caninas Instalaciones deportivas,"Metro: Vicálvaro (línea 9)  Bus: E3 , 4 , 100 , 106 , 130   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb53e12aa509e210VgnVCM2000000c205a0aRCRD,DAROCA,AVENIDA,V,301.0,MADRID,MADRID,28032.0,AMBROZ,VICALVARO,447765.0,4473268.0,40.40838172678723,-3.6156327652234856
12006175,Parque de la Montaña Templo de Debod,,No especificado,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ac65b04f2be7810VgnVCM2000001f4a900aRCRD,PROFESOR MARTIN ALMAGRO BASCH,CALLE,V,63.42713567839196,MADRID,MADRID,28008.0,CASA DE CAMPO,MONCLOA-ARAVACA,,,40.42306560723444,-3.7168927333258734
6002643,Parque de la Supermanzana,,Zonas infantiles. Instalaciones deportivas,"Metro: Herrera Oria (línea 9) Bus: 67, 83  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a68e7d9139ce210VgnVCM2000000c205a0aRCRD,SANGENJO,CALLE,V,27.0,MADRID,MADRID,28034.0,LA PAZ,FUENCARRAL-EL PARDO,440615.0,4481861.0,40.48531189120052,-3.7006858825216624
5966337,Parque de la Ventilla,,Zonas infantiles Zonas caninas Instalaciones deportivas Circuito biosaludable,"Bus: 42 , 67 , 147  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=579dad627a83e210VgnVCM1000000b205a0aRCRD,VIA LIMITE,CALLE,V,51.0,MADRID,MADRID,28029.0,ALMENARA,TETUAN,441265.0,4480535.0,40.47342193811745,-3.6929061067371793
5986900,Parque de la Vicalvarada,,Zonas infantiles Zonas de mayores Instalaciones deportivas,"Bus: 4 , 100 , 106  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcbac9728e99e210VgnVCM1000000b205a0aRCRD,VILLABLANCA,CALLE,V,1.0,MADRID,MADRID,28032.0,AMBROZ,VICALVARO,448361.0,4473366.0,40.40930182229157,-3.608605091516184
11040844,Parque de la Volatería,,Zona infantil,"Metro: línea 11 (San Francisco)  Bus: 116,121,131,155",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fb0ae22d7abd610VgnVCM2000001f4a900aRCRD,POBLADOS,AVENIDA,V,110.0,MADRID,MADRID,28054.0,BUENAVISTA,CARABANCHEL,437808.0,4469462.0,40.37342722778796,-3.732581210214349
6009708,Parque de las Avenidas,,Zonas infantiles Zonas de mayores Instalaciones deportivas Circuito biosaludable,"Metro: Parque de las Avenidas (línea 7) Bus: 53, 122, 74, 43, N3.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08ad1b44f82ee210VgnVCM1000000b205a0aRCRD,BRASILIA,AVENIDA,V,6.0,MADRID,MADRID,28028.0,GUINDALERA,SALAMANCA,443936.0,4477011.0,40.44185168357492,-3.6610753472863737
5965200,Parque de las Delicias,,Zonas infantiles,"Metro: Delicias (línea 3) Bus: 8, 19, 45, 47, 59, 85, 86 y 247  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=966e27668c33e210VgnVCM1000000b205a0aRCRD,PARROCO EUSEBIO CUENCA,CALLE,V,13.0,MADRID,MADRID,28045.0,DELICIAS,ARGANZUELA,441497.0,4471970.0,40.39628076855188,-3.6893809207693966
